X,Y
-5.1378446115288225,-0.24510393670740874
-5.087719298245615,-0.05595209942698012
-5.037593984962406,-0.05896661882451788
-4.987468671679198,0.14857210531920537
-4.9373433583959905,-0.10562054219715164
-4.887218045112782,-0.0897585493016872
-4.837092731829574,0.05152081450757014
-4.786967418546366,0.04578956083728487
-4.736842105263158,-0.17128009345834863
-4.686716791979951,-0.021444972838066734
-4.636591478696742,0.1258245614644761
-4.586466165413534,0.1590816598258088
-4.536340852130326,0.15887107586211907
-4.486215538847118,0.18402892906079293
-4.43609022556391,0.263251843291717
-4.385964912280702,0.4395533698102728
-4.335839598997494,0.3517790397615297
-4.2857142857142865,0.33409577904240045
-4.235588972431078,0.6056342853557384
-4.18546365914787,0.5236998447662247
-4.135338345864662,0.5534693224403215
-4.0852130325814535,0.5460974945414447
-4.035087719298246,0.7693596524077153
-3.984962406015038,0.8992862883191195
-3.93483709273183,0.6233436489908288
-3.8847117794486223,0.7298553084212092
-3.8345864661654137,0.9876821215220167
-3.784461152882206,0.9124297255053638
-3.734335839598998,1.1297262652021884
-3.6842105263157894,1.0747532478326505
-3.6340852130325816,0.9655951605888431
-3.583959899749374,1.2070773914494088
-3.533834586466166,1.039223946546338
-3.483709273182958,1.12295298085681
-3.4335839598997495,1.146894137230788
-3.3834586466165417,1.2608119749518207
-3.333333333333334,1.203392577611897
-3.2832080200501252,1.4873502965143777
-3.2330827067669174,1.3640542331484826
-3.1829573934837097,1.4628226905074722
-3.132832080200502,1.4570889728428136
-3.082706766917294,1.4465139337057193
-3.0325814536340854,1.1809299744449109
-2.9824561403508776,1.3029516203217089
-2.93233082706767,1.3096584515442338
-2.882205513784461,1.373374779136976
-2.8320802005012533,1.4390569134476325
-2.7819548872180455,1.4495716301904005
-2.7318295739348377,1.2083144716820473
-2.68170426065163,1.4342846562036704
-2.6315789473684212,1.5064164655561294
-2.5814536340852134,1.4395631369437136
-2.5313283208020056,1.258402734623309
-2.481203007518797,1.2769555721284593
-2.431077694235589,1.2800184238771106
-2.3809523809523814,1.2129834057838307
-2.3308270676691736,1.0790105141315025
-2.280701754385966,1.1183763738652637
-2.230576441102757,1.1042158278371765
-2.1804511278195493,1.117751643862455
-2.1303258145363415,1.0701549240331678
-2.080200501253133,1.0027537219831655
-2.030075187969925,1.0010505836608352
-1.9799498746867172,1.027783307502885
-1.9298245614035086,0.7647665485078176
-1.8796992481203016,0.7967605555943448
-1.829573934837093,0.5937444578369934
-1.779448621553886,0.7766590779842096
-1.7293233082706774,0.5695294937665535
-1.6791979949874687,0.7387280674502862
-1.6290726817042618,0.42976608681647077
-1.578947368421053,0.5332922474068459
-1.5288220551378444,0.3764593392276081
-1.4786967418546375,0.5763020016502363
-1.4285714285714288,0.4695526695534239
-1.3784461152882201,0.6569489839030848
-1.3283208020050132,0.4134104465709245
-1.2781954887218046,0.3983109329635956
-1.2280701754385976,0.34670925759804583
-1.177944862155389,0.3333693401388782
-1.1278195488721803,0.33417493014997607
-1.0776942355889734,0.5163280438253106
-1.0275689223057647,0.13120143518441946
-0.9774436090225578,0.4485656115523485
-0.9273182957393491,0.3626262897058774
-0.8771929824561404,0.3225513979813083
-0.8270676691729335,0.2931415406999581
-0.7769423558897248,0.3624040806057195
-0.7268170426065161,0.3811128711168205
-0.6766917293233092,0.35586749767576464
-0.6265664160401005,0.25612249407735066
-0.5764411027568919,0.32262182495703096
-0.526315789473685,0.20540482429186324
-0.4761904761904763,0.2616731573033613
-0.42606516290726937,0.20257430960474887
-0.3759398496240607,0.10943061891428663
-0.325814536340852,0.4456317303226547
-0.2756892230576451,0.30258337226572735
-0.2255639097744364,0.2342521713737029
-0.1754385964912295,0.2731110677712544
-0.12531328320802082,0.4061601774439952
-0.07518796992481214,0.3195223973604058
-0.02506265664160523,0.38512920272959705
0.025062656641603454,0.16849442591944114
0.07518796992481214,0.3586364012993564
0.12531328320801904,0.4207986262111315
0.17543859649122773,0.6584358887464606
0.2255639097744364,0.44503433926128433
0.2756892230576433,0.4186332083367497
0.325814536340852,0.3863468490676349
0.3759398496240589,0.44687910341039
0.4260651629072676,0.623635442755604
0.4761904761904763,0.44981293149833856
0.5263157894736832,0.49403992881764647
0.5764411027568919,0.5691560926175766
0.6265664160400988,0.5064010829035119
0.6766917293233075,0.5474040565321483
0.7268170426065161,0.6792692066965783
0.776942355889723,0.591185493428094
0.8270676691729317,0.49603894841462004
0.8771929824561404,0.6557813305616043
0.9273182957393473,0.7102575089765475
0.977443609022556,0.8204375655763331
1.0275689223057647,0.7389496282968727
1.0776942355889716,0.8723400078072072
1.1278195488721803,0.7384858443874047
1.1779448621553872,0.8136926280437474
1.2280701754385959,0.9066124385846339
1.2781954887218046,0.8630217633995695
1.3283208020050115,0.8559730364632898
1.3784461152882201,0.7364637618860516
1.428571428571427,1.0883855504390292
1.4786967418546357,1.1736604996431768
1.5288220551378444,1.2407385198279206
1.5789473684210513,0.9212115248207068
1.62907268170426,0.8409810576457286
1.6791979949874687,0.9890889710918003
1.7293233082706756,1.0036204203528927
1.7794486215538843,1.2662613813733388
1.829573934837093,1.2354751528693284
1.8796992481202999,1.1555601552897998
1.9298245614035086,1.0651336924046864
1.9799498746867155,1.2631502244297352
2.030075187969924,1.1978811896476826
2.080200501253133,1.087613588393533
2.1303258145363397,1.3434272036491293
2.1804511278195484,1.2626369124543682
2.2305764411027553,1.3577382382835073
2.280701754385964,1.3775205656224672
2.3308270676691727,1.385388459755499
2.3809523809523796,1.4185594744667045
2.4310776942355883,1.3263363082970279
2.481203007518797,1.4982280137434187
2.531328320802004,1.470734577420692
2.5814536340852126,1.564896550493995
2.6315789473684212,1.5036476053969634
2.681704260651628,1.459715133275922
2.731829573934837,1.45706862485583
2.7819548872180437,1.319234009777647
2.8320802005012524,1.5271110251981912
2.882205513784461,1.5616876128772466
2.932330827067668,1.5838598021254855
2.9824561403508767,1.3097930014129102
3.0325814536340836,1.550320939579979
3.0827067669172923,1.4286202292148933
3.132832080200501,1.5205187987833289
3.182957393483708,1.4487710884024463
3.2330827067669166,1.528876514737208
3.2832080200501252,1.455038430935885
3.333333333333332,1.4776927889729652
3.383458646616541,1.604278734904806
3.4335839598997495,1.420363164960693
3.4837092731829564,1.5961207340674182
3.533834586466165,1.4469749781340928
3.583959899749372,1.6389332172687467
3.6340852130325807,1.5504760720786168
3.6842105263157894,1.2721903026593508
3.7343358395989963,1.6048110382549123
3.784461152882205,1.3277021483320317
3.834586466165412,1.4412080899129391
3.8847117794486206,1.4230261708104424
3.9348370927318292,1.5149676513708397
3.984962406015036,1.4085783704188142
4.035087719298245,1.3670067575636542
4.0852130325814535,1.5303554646787219
4.13533834586466,1.2512601697915178
4.185463659147869,1.307411974228698
4.235588972431078,1.4256657211870127
4.285714285714285,1.5242487658699597
4.335839598997493,1.3574545348211284
4.3859649122807,1.235949096261713
4.436090225563909,1.2843612915291867
4.486215538847118,1.2306879533123727
4.536340852130325,1.2800696101620543
4.586466165413533,1.2862924160003566
4.63659147869674,1.0746212695980892
4.686716791979949,1.1914581507569255
4.7368421052631575,1.1561870141111859
4.786967418546364,1.1142508282237453
4.837092731829573,1.1174911547120296
4.887218045112782,1.230559255823579
4.937343358395989,1.1827816157511488
4.987468671679197,0.9156706446315002
5.037593984962406,1.1360608689548
5.087719298245613,0.9805970291171033
5.137844611528822,1.1257483491942586
5.187969924812029,1.166274425188447
5.238095238095237,0.9519655657591471
5.288220551378446,0.9445113182671361
5.338345864661653,1.1358412983011084
5.3884711779448615,0.9903883988154198
5.438596491228068,1.065019767830642
5.488721804511277,1.0430860023077948
5.538847117794486,0.9255641610199724
5.588972431077693,0.9267564218947408
5.639097744360901,0.9519125284831994
5.68922305764411,1.0924216328525964
5.739348370927317,1.0062604366368306
5.789473684210526,0.9297664358526839
5.839598997493734,0.9932685082047188
5.889724310776941,0.871163151867618
5.93984962406015,0.8711079690922092
5.989974937343357,0.8612993374534573
6.0401002506265655,0.9471659519983695
6.090225563909772,0.8605550007143521
6.140350877192983,0.7336158357629179
6.19047619047619,1.0041555040703312
6.240601503759397,1.117225097914642
6.290726817042607,0.8167768352996287
6.340852130325814,0.882152972011163
6.390977443609021,0.7506111954299856
6.441102756892228,1.0299169838484348
6.491228070175438,0.932009925593598
6.541353383458645,0.9112274302643648
6.591478696741852,0.977905051836897
6.641604010025063,0.8949712098664748
6.6917293233082695,1.0440892569940676
6.741854636591476,0.8461079308913824
6.791979949874687,1.0904925850740435
6.842105263157894,0.9234495466691286
6.892230576441101,0.9116836857660057
6.942355889724311,0.9015047537035958
6.992481203007518,1.0285182458731001
7.042606516290725,1.0139541466353659
7.092731829573935,0.7677186952644895
7.142857142857142,1.0011949869161265
7.192982456140349,1.0062890131639386
7.24310776942356,0.9355093189671443
7.293233082706767,0.9015973065872759
7.3433583959899735,1.0810082590696433
7.39348370927318,1.2021276355213726
7.443609022556391,0.9236947998193515
7.493734335839598,0.954524530177798
7.543859649122805,0.8637435797931751
7.593984962406015,1.0675694517671839
7.644110275689222,0.9507719704425058
7.694235588972429,0.9832229909200453
7.7443609022556394,0.9626970402621995
7.794486215538846,0.902457142581902
7.844611528822053,1.0081102496562526
7.894736842105264,0.9631970481799578
7.944862155388471,0.9563265779315844
7.9949874686716775,0.9798545974883276
8.045112781954884,1.0408986410315708
8.095238095238095,0.9597834344162957
8.145363408521302,0.9306273684486548
8.195488721804509,1.1285278152452125
8.24561403508772,1.056049522162539
8.295739348370926,1.0172341088560852
8.345864661654133,1.081924831760961
8.395989974937343,1.0568141495207937
8.44611528822055,1.051561190015011
8.496240601503757,0.9063505643225341
8.546365914786968,1.0482587641642118
8.596491228070175,0.9433384624717579
8.646616541353382,1.164267622560998
8.696741854636592,1.1098994311573775
8.746867167919799,1.137139710610648
8.796992481203006,1.1290843801115809
8.847117794486216,1.0658052905649722
8.897243107769423,1.0650653268913262
8.94736842105263,1.051238538004543
8.997493734335837,1.1604477642044364
9.047619047619047,1.0908346938723195
9.097744360902254,1.113277544729167
9.147869674185461,1.1351679058280442
9.197994987468672,1.1443364740697202
9.248120300751879,1.0604490088301022
9.298245614035086,1.1170256789827855
9.348370927318296,1.213384568459399
9.398496240601503,1.0244520609554197
9.44862155388471,1.005080405732796
9.49874686716792,0.993610514664113
9.548872180451127,1.1765252193032232
9.598997493734334,1.135700614353569
9.649122807017541,1.1217354674776236
9.699248120300751,1.2458602303699287
9.749373433583958,1.0761305120234963
9.799498746867165,1.0039578269928853
9.849624060150376,1.2255054356283932
9.899749373433583,1.272763180575713
9.94987468671679,1.4638924463688985
10.0,1.1061098690603652
